date,lat,lon,alt,epx,epy,apv,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433893227135,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.71,,,,,29,55,69,36,45.08
1433893227346,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.8,,,,,29,55,69,36,45.08
1433893227554,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.7,,,,,29,55,69,36,45.08
1433893227765,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.7,,,,,29,55,69,36,45.08
1433893227974,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.71,,,,,29,55,69,36,45.08
1433893228183,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.71,,,,,29,55,69,36,45.08
1433893228392,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,55,69,36,45.08
1433893228602,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,55,69,36,45.08
1433893228810,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,55,69,36,45.08
1433893229019,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,55,69,36,45.08
1433893229228,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,55,69,36,45.08
1433893229437,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,56,69,36,45.08
1433893229647,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,56,69,36,45.08
1433893229855,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.72,,,,,29,56,69,36,45.08
1433893230065,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,56,69,36,45.08
1433893230278,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.81,,,,,29,56,69,36,45.08
1433893230490,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.69,,,,,29,56,69,36,45.08
1433893230698,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.85,,,,,29,56,69,36,45.08
1433893230908,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.79,,,,,29,56,69,36,45.08
1433893231117,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.75,,,,,29,56,69,36,45.08
1433893231328,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,56,69,36,45.08
1433893231540,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,56,69,36,45.08
1433893231751,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,56,69,36,45.08
1433893231960,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,56,70,36,45.08
1433893232169,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.74,,,,,29,56,69,36,45.08
1433893232378,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.76,,,,,29,56,70,36,45.08
1433893232587,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,56,70,36,45.08
1433893232797,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,56,70,36,45.08
1433893233006,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.86,,,,,29,56,70,36,45.08
1433893233214,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.73,,,,,29,56,70,36,45.08
1433893233423,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893233635,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.77,,,,,29,56,70,36,45.08
1433893233847,48.246712703,16.43129645,179.194,14.334,15.058,,27,1006.73,,,,,29,56,70,36,45.08
1433893234057,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,56,70,36,45.08
1433893234266,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.83,,,,,29,56,70,36,45.08
1433893234474,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,56,70,36,45.08
1433893234683,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.85,,,,,29,56,70,36,45.08
1433893234892,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,56,70,36,45.08
1433893235101,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,56,70,36,45.08
1433893235310,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,56,70,36,45.08
1433893235520,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,56,70,37,45.08
1433893235728,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893235937,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,56,70,36,45.08
1433893236146,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893236356,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,56,70,36,45.08
1433893236564,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.71,,,,,29,56,70,36,45.08
1433893236773,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.83,,,,,29,57,70,36,45.08
1433893236982,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.87,,,,,29,57,70,36,45.08
1433893237191,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.83,,,,,29,57,70,36,45.08
1433893237401,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.88,,,,,29,57,70,36,45.08
1433893237610,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,57,70,36,45.08
1433893237822,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,57,70,36,45.08
1433893238032,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,57,70,36,45.08
1433893238241,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,57,70,36,45.08
1433893238451,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,57,70,36,45.08
1433893238660,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.7,,,,,29,57,71,36,45.08
1433893238869,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.66,,,,,29,57,71,36,45.08
1433893239078,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,57,70,36,45.08
1433893239287,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,57,71,36,45.08
1433893239496,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.73,,,,,29,57,71,36,45.08
1433893239704,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,57,71,36,45.08
1433893239914,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,57,71,36,45.08
1433893240123,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,57,71,36,45.08
1433893240332,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.7,,,,,29,57,71,36,45.08
1433893240542,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.69,,,,,29,57,71,37,45.08
1433893240751,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,57,71,36,45.08
1433893240963,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,57,71,36,45.08
1433893241172,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,57,71,36,45.08
1433893241381,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,57,71,36,45.08
1433893241591,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,57,71,36,45.08
1433893241800,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.72,,,,,29,56,71,36,45.08
1433893242012,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,56,70,37,45.08
1433893242221,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,56,71,36,45.08
1433893242431,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,71,36,45.08
1433893242641,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,56,71,36,45.08
1433893242853,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,56,70,36,45.08
1433893243062,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.85,,,,,29,56,70,36,45.08
1433893243272,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,71,36,45.08
1433893243481,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.79,,,,,29,56,71,36,45.08
1433893243690,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.73,,,,,29,56,70,36,45.08
1433893243901,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.73,,,,,29,56,70,36,45.08
1433893244110,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893244319,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.8,,,,,29,56,70,36,45.08
1433893244528,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,56,70,36,45.08
1433893244738,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,56,70,36,45.08
1433893244947,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893245156,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,56,70,36,45.08
1433893245364,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.81,,,,,29,56,70,36,45.08
1433893245573,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.72,,,,,29,56,70,36,45.08
1433893245782,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.73,,,,,29,56,70,36,45.08
1433893245991,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.69,,,,,29,56,70,36,45.08
1433893246200,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,56,70,36,45.08
1433893246409,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.66,,,,,29,57,70,36,45.08
1433893246619,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.75,,,,,29,57,70,36,45.08
1433893246827,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,57,70,36,45.08
1433893247035,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,57,70,36,45.08
1433893247244,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.78,,,,,29,57,70,36,45.08
1433893247453,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.65,,,,,29,57,70,36,45.08
1433893247662,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.77,,,,,29,57,70,36,45.08
1433893247871,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.72,,,,,29,57,70,36,45.08
1433893248081,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,57,70,36,45.08
1433893248290,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.76,,,,,29,57,70,36,45.08
1433893248500,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.76,,,,,29,57,70,36,45.08
1433893248710,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.72,,,,,29,57,70,36,45.08
1433893248920,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.71,,,,,29,57,70,36,45.08
1433893249129,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,57,70,36,45.08
1433893249338,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.89,,,,,29,57,70,36,45.08
1433893249547,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.82,,,,,29,57,70,36,45.08
1433893249757,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.74,,,,,29,57,70,36,45.08
1433893249968,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.73,,,,,29,57,70,36,45.08
1433893250187,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,57,70,36,45.08
1433893250396,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,57,70,36,45.08
1433893250605,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.81,,,,,29,57,70,36,45.08
1433893250814,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,57,70,36,45.08
1433893251024,48.246712703,16.43129645,179.194,14.334,15.058,,27.1,1006.85,,,,,29,57,70,36,45.08
1433893251234,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.73,,,,,29,57,70,36,45.08
1433893251444,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.84,,,,,29,57,70,36,45.08
1433893251653,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,57,70,36,45.08
1433893251862,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,57,70,36,45.08
1433893252071,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.86,,,,,29,57,70,36,45.08
1433893252280,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.8,,,,,29,57,70,36,45.08
1433893252490,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.8,,,,,29,57,70,36,45.08
1433893252698,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.81,,,,,29,57,70,36,45.08
1433893252908,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.83,,,,,29,57,70,36,45.08
1433893253118,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,57,70,36,45.08
1433893253331,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,57,70,36,45.08
1433893253541,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,57,70,36,45.08
1433893253751,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,57,70,36,45.08
1433893253959,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.73,,,,,29,57,70,36,45.08
1433893254168,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,57,70,36,45.08
1433893254378,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.83,,,,,29,57,70,36,45.08
1433893254588,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.8,,,,,29,57,70,36,45.08
1433893254796,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,57,70,36,45.08
1433893255005,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.73,,,,,29,57,70,36,45.08
1433893255214,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.72,,,,,29,58,70,36,45.08
1433893255424,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.73,,,,,29,57,70,36,45.08
1433893255633,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.74,,,,,29,57,70,36,45.08
1433893255842,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,57,70,36,45.08
1433893256050,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,58,70,36,45.08
1433893256259,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.74,,,,,29,57,70,36,45.08
1433893256468,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.69,,,,,29,58,70,36,45.08
1433893256677,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.69,,,,,29,57,71,36,45.08
1433893256886,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.72,,,,,29,58,71,36,45.08
1433893257095,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.71,,,,,29,57,71,36,45.08
1433893257304,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,58,70,36,45.08
1433893257514,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.71,,,,,29,58,70,36,45.08
1433893257723,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,70,36,45.08
1433893257936,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.85,,,,,29,58,71,36,45.08
1433893258144,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.74,,,,,29,58,70,36,45.08
1433893258353,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.84,,,,,29,57,70,36,45.08
1433893258562,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,57,70,36,45.08
1433893258771,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.82,,,,,29,57,70,36,45.08
1433893258980,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.73,,,,,29,57,70,36,45.08
1433893259193,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.74,,,,,29,57,70,36,45.08
1433893259406,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.72,,,,,29,57,70,36,45.08
1433893259615,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.7,,,,,29,57,70,36,45.08
1433893259825,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,57,70,36,45.08
1433893260033,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.77,,,,,29,58,70,36,45.08
1433893260242,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.8,,,,,29,58,70,36,45.08
1433893260451,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.7,,,,,29,57,70,36,45.08
1433893260661,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.76,,,,,29,58,70,36,45.08
1433893260874,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,58,70,36,45.08
1433893261084,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,70,36,45.08
1433893261292,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.82,,,,,29,58,70,36,45.08
1433893261501,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.85,,,,,29,58,71,36,45.08
1433893261711,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,71,36,45.08
1433893261920,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,71,36,45.08
1433893262130,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.79,,,,,29,58,71,36,45.08
1433893262339,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.75,,,,,29,58,71,36,45.08
1433893262549,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.7,,,,,29,58,71,36,45.08
1433893262757,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.76,,,,,29,58,71,36,45.08
1433893262966,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.79,,,,,29,58,71,36,45.08
1433893263176,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,71,36,45.08
1433893263388,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.82,,,,,29,58,71,36,45.08
1433893263597,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.81,,,,,29,58,71,36,45.08
1433893263808,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.78,,,,,29,58,71,36,45.08
1433893264020,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.74,,,,,29,58,71,36,45.08
1433893264228,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.71,,,,,29,58,71,36,45.08
1433893264437,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.83,,,,,29,58,71,36,45.08
1433893264647,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.67,,,,,29,58,71,36,45.08
1433893264857,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.72,,,,,29,58,71,36,45.08
1433893265066,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.74,,,,,29,58,71,36,45.08
1433893265275,48.246712703,16.43129645,179.194,14.334,15.058,,27.2,1006.69,,,,,29,58,71,36,45.08
1433893265484,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.7,,,,,29,58,71,36,45.08
1433893265694,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.78,,,,,29,58,71,36,45.08
1433893265902,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.66,,,,,29,58,71,36,45.08
1433893266111,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.78,,,,,29,58,71,36,45.08
1433893266320,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.77,,,,,29,58,71,36,45.08
1433893266529,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.76,,,,,29,58,71,36,45.08
1433893266739,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.78,,,,,29,58,71,36,45.08
1433893266949,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.7,,,,,29,58,71,36,45.08
1433893267158,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.75,,,,,29,58,72,36,45.08
1433893267368,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.75,,,,,29,58,71,36,45.08
1433893267581,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.69,,,,,29,58,71,36,45.08
1433893267793,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.78,,,,,29,58,71,36,45.08
1433893268003,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.77,,,,,29,59,71,36,45.08
1433893268214,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.74,,,,,29,58,71,36,45.08
1433893268427,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.73,,,,,29,59,71,36,45.08
1433893268639,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.77,,,,,29,59,71,36,45.08
1433893268848,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.76,,,,,29,59,71,36,45.08
1433893269058,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.76,,,,,29,59,71,36,45.08
1433893269268,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.72,,,,,29,59,71,36,45.08
1433893269477,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.69,,,,,29,59,71,36,45.08
1433893269687,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.67,,,,,29,59,71,36,45.08
1433893269897,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.77,,,,,29,59,71,36,45.08
1433893270110,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.78,,,,,29,59,71,36,45.08
1433893270320,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.74,,,,,29,59,71,36,45.08
1433893270529,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.68,,,,,29,59,71,36,45.08
1433893270738,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.75,,,,,29,59,71,36,45.08
1433893270947,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.76,,,,,29,59,71,36,45.08
1433893271156,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.71,,,,,29,59,71,36,45.08
1433893271366,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.72,,,,,29,59,71,36,45.08
1433893271576,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.7,,,,,29,59,71,36,45.08
1433893271786,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,59,71,36,45.08
1433893271994,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.75,,,,,29,58,71,36,45.08
1433893272203,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.76,,,,,29,58,71,36,45.08
1433893272413,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.73,,,,,29,58,71,35,45.08
1433893272623,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.75,,,,,29,58,71,36,45.08
1433893272832,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.77,,,,,29,59,71,35,45.08
1433893273043,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.8,,,,,29,59,71,35,45.08
1433893273252,48.246712703,16.43129645,179.194,14.334,15.058,,27.3,1006.71,,,,,29,59,71,35,45.08
1433893273462,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,59,71,35,45.08
1433893273672,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.77,,,,,29,59,71,36,45.08
1433893273881,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.75,,,,,29,59,71,36,45.08
1433893274090,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.77,,,,,29,59,71,35,45.08
1433893274299,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.71,,,,,29,59,71,36,45.08
1433893274509,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.7,,,,,29,59,71,36,45.08
1433893274718,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.75,,,,,29,59,71,36,45.08
1433893274927,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.76,,,,,29,59,71,36,45.08
1433893275136,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.79,,,,,29,59,71,36,45.08
1433893275346,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.73,,,,,29,59,71,36,45.08
1433893275555,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,59,71,36,45.08
1433893275764,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,59,71,36,45.08
1433893275974,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.73,,,,,29,59,70,36,45.08
1433893276183,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.76,,,,,29,58,70,36,45.08
1433893276392,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.75,,,,,29,58,70,36,45.08
1433893276601,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.69,,,,,29,58,70,36,45.08
1433893276810,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.77,,,,,29,58,70,36,45.08
1433893277020,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.79,,,,,29,58,70,36,45.08
1433893277229,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.85,,,,,29,58,70,36,45.08
1433893277439,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,58,70,36,45.08
1433893277648,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.73,,,,,29,58,70,36,45.08
1433893277857,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.68,,,,,29,58,70,36,45.08
1433893278067,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.82,,,,,29,58,70,36,45.08
1433893278278,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.77,,,,,29,58,70,36,45.08
1433893278487,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.68,,,,,29,58,70,36,45.08
1433893278697,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.74,,,,,29,58,70,36,45.08
1433893278909,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.8,,,,,29,58,70,36,45.08
1433893279119,48.246712703,16.43129645,179.194,14.334,15.058,,27.4,1006.8,,,,,29,58,70,36,45.08
